timestamp,experiment_name,source,metric_name,value,labels
2026-04-15T11:33:20.760008Z,local_1k,spark,spark_events_processed_total,696.0,
2026-04-15T11:33:20.760008Z,local_1k,spark,spark_active_surge_zones,0.0,
2026-04-15T11:33:20.760008Z,local_1k,spark,spark_batch_latency_ms,4520.93,
2026-04-15T11:33:20.760008Z,local_1k,spark,spark_kafka_events_per_second,140.5,
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,106.0,"city=""MUM"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,107.0,"city=""DEL"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,110.0,"city=""BLR"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,108.0,"city=""HYD"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,9.0,"city=""CHN"",topic=""gps-normal"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,9.0,"city=""PUN"",topic=""gps-normal"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,108.0,"city=""KOL"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,105.0,"city=""AMD"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,7.0,"city=""JAI"",topic=""gps-critical"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,109.0,"city=""SRT"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,107.0,"city=""CHN"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,101.0,"city=""PUN"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,100.0,"city=""JAI"",topic=""gps-surge"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,6.0,"city=""MUM"",topic=""gps-critical"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,10.0,"city=""DEL"",topic=""gps-normal"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,7.0,"city=""KOL"",topic=""gps-normal"""
2026-04-15T11:33:20.760008Z,local_1k,simulator,gps_events_sent_total,9.0,"city=""MUM"",topic=""gps-normal"""
