timestamp,experiment_name,source,metric_name,value,labels
2026-04-15T16:56:45.326633Z,ec2_50k,spark,spark_events_processed_total,0.0,
2026-04-15T16:56:45.326633Z,ec2_50k,spark,spark_active_surge_zones,0.0,
2026-04-15T16:56:45.326633Z,ec2_50k,spark,spark_batch_latency_ms,0.0,
2026-04-15T16:56:45.326633Z,ec2_50k,spark,spark_kafka_events_per_second,0.0,
2026-04-15T16:56:55.339004Z,ec2_50k,spark,spark_events_processed_total,9946.0,
2026-04-15T16:56:55.339004Z,ec2_50k,spark,spark_active_surge_zones,38.0,
2026-04-15T16:56:55.339004Z,ec2_50k,spark,spark_batch_latency_ms,7403.03,
2026-04-15T16:56:55.339004Z,ec2_50k,spark,spark_kafka_events_per_second,994.6,
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,734.0,"city=""HYD"",topic=""gps-surge"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,645.0,"city=""MUM"",topic=""gps-surge"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,627.0,"city=""DEL"",topic=""gps-surge"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,687.0,"city=""BLR"",topic=""gps-surge"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,674.0,"city=""CHN"",topic=""gps-surge"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,1128.0,"city=""PUN"",topic=""gps-normal"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,1143.0,"city=""KOL"",topic=""gps-normal"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,1195.0,"city=""AMD"",topic=""gps-normal"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,1171.0,"city=""JAI"",topic=""gps-normal"""
2026-04-15T16:56:55.339004Z,ec2_50k,simulator,gps_events_sent_total,754.0,"city=""SRT"",topic=""gps-surge"""
